"hhid","province","zone","rice","area_rice_harvested","area_rice_planted","qty_rice_harvested","qty_rice_own_use","qty_rice_sale","qty_rice_gift","qty_rice_pay","qty_rice_feed","qty_rice_seed","qty_rice_lost","qty_rice_processed","value_rice_prod","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","qty_cashew_gift","qty_cashew_pay","qty_cashew_feed","qty_cashew_seed","qty_cashew_lost","qty_cashew_processed","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price"
"HID651322",25,"Plain",1,1.53999996185303,1.53999996185303,4000,2000,2000,0,0,0,0,0,0,4e+06,1,6,9.05,5000,0,5000,0,0,0,0,0,0,1,1,0.84107804,0.84107804,0,17500000,3500
"HID651357",6,"Tonle Sap",1,0.699999988079071,0.699999988079071,1500,0,0,0,0,0,0,0,0,1350000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651403",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651419",2,"Tonle Sap",1,6,6,24000,1000,22000,0,0,0,1000,0,0,21840000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651427",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651446",6,"Tonle Sap",1,0.800000011920929,0.800000011920929,3500,0,0,0,0,0,0,0,0,3150000,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54510766,0.54510766,0,NA,NA
"HID651537",2,"Tonle Sap",1,10,10,41100,4000,37100,0,0,0,0,0,0,39456000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651642",2,"Tonle Sap",1,3,3,6000,0,5400,0,0,0,600,0,0,5100000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651690",6,"Tonle Sap",1,3.80000001192093,3.80000001192093,14800,600,14200,0,0,0,0,0,0,13690000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651831",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651832",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651853",17,"Tonle Sap",1,2,2,2000,1000,1000,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651859",7,"Coastal",1,0.200000002980232,0.200000002980232,300,0,0,0,0,0,0,0,0,3e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID651934",4,"Tonle Sap",1,1.5,1.5,3000,1000,1000,0,0,0,1000,0,0,3e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652074",22,"Tonle Sap",1,2,2,2000,0,0,0,0,0,0,0,0,1800000,1,5,5,2000,0,2000,0,0,0,0,0,0,1,1,0.70621473,0.70621473,0,10000000,5000
"HID652119",20,"Plain",1,1.5,1.5,2000,0,0,0,0,0,0,0,0,1640000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652127",6,"Tonle Sap",1,0.699999988079071,0.699999988079071,5600,2000,3000,0,0,0,600,0,0,5600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652216",2,"Tonle Sap",1,1,1,3000,0,0,0,0,0,0,0,0,2430000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652311",19,"Mountain",1,1,1,900,0,0,0,0,0,0,0,0,9e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652320",4,"Tonle Sap",1,0.639999985694885,0.639999985694885,2160,0,0,0,0,0,0,0,0,1944000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652354",7,"Coastal",1,0.649999976158142,0.649999976158142,1000,0,0,0,0,0,0,0,0,1e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652368",20,"Plain",1,1,1,1500,0,0,0,0,0,0,0,0,1230000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652369",17,"Tonle Sap",1,1,1,1955,0,0,0,0,0,0,0,0,1759500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652403",20,"Plain",1,1.64999997615814,1.64999997615814,3200,2000,1200,0,0,0,0,0,0,2624000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652526",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652570",17,"Tonle Sap",1,1,1,3000,0,0,0,0,0,0,0,0,2700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652581",8,"Plain",1,0.600000023841858,0.600000023841858,1050,0,0,0,0,0,0,0,0,840000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652652",20,"Plain",1,0.25,0.25,550,0,0,0,0,0,0,0,0,451000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652655",18,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652724",14,"Plain",1,10,10,48000,7000,41000,0,0,0,0,0,0,43200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652727",25,"Plain",1,1.61000001430511,1.61000001430511,1750,750,1000,0,0,0,0,0,0,1715000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652770",5,"Mountain",1,1.10000002384186,1.10000002384186,1500,0,0,0,0,0,0,0,0,1500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652855",22,"Tonle Sap",1,1,1,1000,0,0,0,0,0,0,0,0,9e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652896",24,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652918",12,"Phnom Penh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID652927",8,"Plain",1,0.5,0.5,1500,0,0,0,0,0,0,0,0,1200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653011",21,"Plain",1,1.60000002384186,1.60000002384186,28700,560,26940,0,0,0,1200,0,0,20090000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653146",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653169",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653201",14,"Plain",1,0.400000005960464,0.400000005960464,1000,0,0,0,0,0,0,0,0,850000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653281",25,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653349",7,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653375",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653442",13,"Mountain",1,1.5,1.5,3200,0,0,0,0,0,0,0,0,2880000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653499",7,"Coastal",1,2.25999999046326,2.25999999046326,3500,0,0,0,0,0,0,0,0,3500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653520",14,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653526",14,"Plain",1,4.30000019073486,4.30000019073486,39000,2000,32500,0,0,500,4000,0,0,3.9e+07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653586",17,"Tonle Sap",1,4,4,6000,2000,4000,0,0,0,0,0,0,4800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653627",22,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653725",6,"Tonle Sap",1,5.40000009536743,5.40000009536743,15000,2500,12500,0,0,0,0,0,0,12750000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653727",21,"Plain",1,0.300000011920929,0.300000011920929,2000,0,0,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653739",5,"Mountain",1,0.25,0.25,800,0,0,0,0,0,0,0,0,8e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653781",24,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653826",4,"Tonle Sap",1,0.5,0.5,1400,0,0,0,0,0,0,0,0,1260000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653853",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653856",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653881",5,"Mountain",1,0.25,0.25,750,0,0,0,0,0,0,0,0,750000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID653991",4,"Tonle Sap",1,0.300000011920929,0.300000011920929,840,0,0,0,0,0,0,0,0,756000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654022",2,"Tonle Sap",1,3,3,6000,1500,4000,0,0,0,500,0,0,5520000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654082",NA,"",1,0.600000023841858,0.600000023841858,500,0,0,0,0,0,0,0,0,425000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654152",6,"Tonle Sap",1,3,3,10000,3000,7000,0,0,0,0,0,0,1e+07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654159",21,"Plain",1,0.360000014305115,0.360000014305115,700,570,50,0,0,0,80,0,0,770000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654179",7,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654276",20,"Plain",1,3,3,4500,2000,2500,0,0,0,0,0,0,4050000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654292",1,"Tonle Sap",1,1,1,3500,2500,1000,0,0,0,0,0,0,2625000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654327",24,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654350",21,"Plain",1,1,1,4500,0,4200,0,0,0,300,0,0,3600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654525",22,"Tonle Sap",1,1,1,1800,0,0,0,0,0,0,0,0,1620000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654656",16,"Mountain",1,0.699999988079071,0.699999988079071,1500,0,0,0,0,0,0,0,0,1200000,1,3,3,3000,0,3000,0,0,0,0,0,0,1,1,0.48015365,0.48015365,0,9000000,3000
"HID654702",14,"Plain",1,0.5,0.5,950,900,0,0,0,0,50,0,0,807500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654756",1,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654771",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654786",23,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654812",3,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654845",11,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,500,0,500,0,0,0,0,0,0,1,1,NA,NA,0,2250000,4500
"HID654865",7,"Coastal",1,0.5,0.5,550,0,0,0,0,0,0,0,0,550000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID654979",5,"Mountain",1,0.5,0.5,500,0,0,0,0,0,0,0,0,5e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655014",1,"Tonle Sap",1,2,3,2000,0,0,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655044",21,"Plain",1,0.5,0.5,1500,1450,0,0,0,0,50,0,0,1275000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655092",5,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655102",21,"Plain",1,0.699999988079071,0.699999988079071,4830,840,3990,0,0,0,0,0,0,3960600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655203",14,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655282",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655332",21,"Plain",1,0.300000011920929,0.300000011920929,700,0,0,0,0,0,0,0,0,595000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655361",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655489",10,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655539",25,"Plain",1,2,2,5600,700,4900,0,0,0,0,0,0,4480000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655557",8,"Plain",1,0.150000005960465,0.150000005960465,300,0,0,0,0,0,0,0,0,240000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655588",10,"Mountain",1,0.699999988079071,0.699999988079071,1500,0,0,0,0,0,0,0,0,1500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655643",6,"Tonle Sap",1,2.5,2.5,33000,2000,16000,0,0,0,1000,0,0,26400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655704",13,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655745",19,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655771",2,"Tonle Sap",1,5,5,12000,0,12000,0,0,0,0,0,0,11760000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655799",21,"Plain",1,1.5,1.5,9000,1000,7000,0,0,0,0,0,0,7200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655821",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655829",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655862",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655866",10,"Mountain",1,1,1,1700,0,0,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID655998",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,5.5,15000,0,15000,0,0,0,0,0,0,1,1,0.94203895,0.94203895,0,52500000,3500
"HID656249",14,"Plain",1,3,3,12000,1000,11000,0,0,0,0,0,0,10200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID656320",17,"Tonle Sap",1,0.75,0.75,2000,0,0,0,0,0,0,0,0,1800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID656329",4,"Tonle Sap",1,3,3,4000,1500,1800,0,0,0,700,0,0,3600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID656529",12,"Phnom Penh",1,2,2,4440,4440,0,0,0,0,0,0,0,4440000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID656566",5,"Mountain",1,0.600000023841858,0.600000023841858,1500,0,0,0,0,0,0,0,0,1500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID656812",10,"Mountain",1,0.699999988079071,0.699999988079071,1500,0,0,0,0,0,0,0,0,1500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID656853",12,"Phnom Penh",1,0.300000011920929,0.300000011920929,450,0,0,0,0,0,0,0,0,585000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID656859",2,"Tonle Sap",1,3.79999995231628,3.79999995231628,12000,3000,3000,0,0,0,0,0,0,10800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657032",1,"Tonle Sap",1,1.67999994754791,1.67999994754791,3000,0,0,0,0,0,0,0,0,2550000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657033",7,"Coastal",1,0.560000002384186,0.560000002384186,990,0,0,0,0,0,0,0,0,990000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657128",6,"Tonle Sap",1,1,1,3000,2000,1000,0,0,0,0,0,0,2400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657186",18,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657301",18,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657308",14,"Plain",1,1.5,1.5,3000,2000,1000,0,0,0,0,0,0,2490000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657357",15,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657372",21,"Plain",1,0.462000012397766,0.462000012397766,1500,0,0,0,0,0,0,0,0,1275000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657413",4,"Tonle Sap",1,2,2,2500,1000,1500,0,0,0,0,0,0,2500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657423",21,"Plain",1,1,1,3000,1500,1500,0,0,0,0,0,0,3300000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657639",5,"Mountain",1,0.25,0.25,300,0,0,0,0,0,0,0,0,3e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657740",17,"Tonle Sap",1,0.800000011920929,0.800000011920929,1000,500,500,0,0,0,0,0,0,1e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657933",3,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID657961",20,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID658083",1,"Tonle Sap",1,7.5,7.5,45000,3000,42000,0,0,0,0,0,0,31500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID658182",1,"Tonle Sap",1,4.88000011444092,4.88000011444092,9000,0,0,0,0,0,0,0,0,7650000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID658193",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID658302",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID658385",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID658398",3,"Plain",1,0.800000011920929,0.800000011920929,1000,0,0,0,0,0,0,0,0,820000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID658567",20,"Plain",1,2,2,4000,2000,2000,0,0,0,0,0,0,3280000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
