"hhid","province","raised_Poultry","raised_cattle_buffalo","raised_Livestock","raised_Livestock_Poultry","ag_hh_homelot","ag_area_homelot","ag_hh_parcel","ag_area_parcel","ag_hh","ag_area","zone","fhh","edu_hh","edu_hh_head","covid_shock","ag_comm","ag_assoc","ag_comm_assoc","animal_area","animal_ded_area","homelot_area","parcel_area","holding_area","animal_area_rate","rice","rice_harv_sold_pct","sold_rice","rice_area_agland_pct","rice_area_total_pct","rice_price_impt","value_rice_prod","rice_price","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","qty_cashew_gift","qty_cashew_pay","qty_cashew_feed","qty_cashew_seed","qty_cashew_lost","qty_cashew_processed","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price","animal_disease","irrigation","drought","flood","ag_extension_training","family_hours","family_full_days","family_work_days"
"HID103416",4,1,0,0,1,1,0.024,1,0.859999990463257,1,0.884,"Tonle Sap",0,2,2,0,0,0,0,0.0010000000474975,1,0.024,0.860000014305115,0.884,0.0011312218,1,0.14634146,1,0.97285068,0.97285068,0,2255000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,1080,135,360
"HID103572",14,1,0,0,1,1,0.2842,1,0.649999976158142,1,0.93419999,"Plain",1,2,1,0,0,0,0,0.0806000009179115,1,0.2842,0.649999976158142,0.93419999,0.08627703,1,0,0,0.53521729,0.53521729,1,476000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3192,399,636
"HID103647",21,0,1,1,1,1,0.12,1,1.27999999821186,1,1.4,"Plain",0,3,2,0,0,0,0,NA,0,0.12,1.28000000119209,1.4,NA,1,0.44117647,1,0.91428572,0.91428572,0,3400000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1136,142,476
"HID103775",1,1,0,0,1,1,0.08,1,1.47999998927116,1,1.5599999,"Tonle Sap",0,2,1,0,0,0,0,NA,0,0.08,1.47999998927116,1.5599999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,800,100,138
"HID103871",3,1,1,1,1,1,0.23,1,0.4,1,0.63,"Plain",0,3,2,0,0,0,0,0.0052000000141561,1,0.23,0.400000005960464,0.63,0.0082539683,1,0,0,0.63492066,0.63492066,1,410000,820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,7200,900,720
"HID103915",13,1,1,1,1,1,0.06,1,2,1,2.0599999,"Mountain",0,1,0,0,0,0,0,0.0299999993294477,1,0.06,2,2.0599999,0.014563107,1,0,0,0.72815537,0.72815537,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,6450,806.25,840
"HID103986",12,0,1,1,1,1,0.036,1,0.23,1,0.266,"Phnom Penh",1,2,1,0,0,0,0,0.008500000461936,1,0.036,0.230000004172325,0.266,0.031954888,1,0,0,0.86466163,0.86466163,1,910000,1300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3000,375,840
"HID103990",14,1,1,1,1,1,0.0455,1,1,1,1.0455,"Plain",1,2,1,0,0,0,0,0.0270000007003546,1,0.0455,1,1.0455,0.025824964,1,0,0,0.95648015,0.95648015,1,892500,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,3192,399,636
"HID104034",21,1,0,1,1,1,0.04,1,0.379999995231628,1,0.41999999,"Plain",1,2,1,0,0,0,0,0.0099999997764826,1,0.04,0.379999995231628,0.41999999,0.023809524,1,0,0,0.90476191,0.90476191,1,714000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,692,86.5,356
"HID104238",21,1,0,0,1,1,0.015,1,0.2,1,0.215,"Plain",0,2,2,0,0,0,0,0.003000000026077,1,0.015,0.200000002980232,0.215,0.013953488,1,0,0,0.93023258,0.93023258,1,595000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,610,76.25,430
"HID104328",20,1,0,0,1,0,0,1,0.2,1,0.2,"Plain",0,2,2,0,0,0,0,NA,0,0.015,0.200000002980232,0.215,NA,1,0,0,1,0.93023258,1,369000,820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,800,100,380
"HID104349",7,1,0,0,1,0,0,1,1,1,1,"Coastal",1,1,1,0,0,1,1,NA,0,0.0035,1,1.0035,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1848,231,308
"HID104368",1,NA,NA,NA,NA,1,0.12,1,5.63999998569489,1,5.7599998,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.12,5.63999998569489,5.7599998,NA,1,0.75,1,0.69444448,0.69444448,0,7200000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,920,115,130
"HID104409",3,NA,NA,NA,NA,0,0,1,20,1,20,"Plain",1,1,1,1,0,0,0,NA,0,0.105,20,20.105,NA,1,0,0,0.0099999998,0.0099477749,1,123000,820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,50,6.25,50
"HID104451",3,1,0,0,1,1,0.02,0,0,1,0.02,"Plain",1,2,1,1,0,0,0,0.0037000000011176,1,0.02,NA,0.02,0.185,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3760,470,1160
"HID104492",8,NA,NA,NA,NA,1,0.057,1,0.8,1,0.85699999,"Plain",0,2,1,0,0,0,0,NA,0,0.057,0.800000011920929,0.85699999,NA,1,0.80000001,1,0.93348897,0.93348897,0,4e+06,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1495,186.875,345
"HID104495",4,1,0,0,1,1,0.16,1,0.99,1,1.15,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.16,0.990000009536743,1.15,NA,1,0,0,0.86086959,0.86086959,1,2250000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,133,16.625,68
"HID104497",17,1,0,0,1,1,0.3,1,4,1,4.3000002,"Tonle Sap",1,2,1,0,0,0,0,0.0149999996647239,1,0.3,4,4.3000002,0.0034883718,1,0,0,0.23255813,0.23255813,1,1350000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2601,325.125,524
"HID104604",3,NA,NA,NA,NA,1,0.09,1,12,1,12.09,"Plain",0,3,2,1,0,0,0,NA,0,0.09,12,12.09,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,480,60,80
"HID104607",20,1,1,1,1,1,0.1,1,2,1,2.0999999,"Plain",0,2,1,1,0,0,0,0.0199999995529652,1,0.1,2,2.0999999,0.0095238099,1,0,0,0.95238101,0.95238101,1,4920000,820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,0,570,71.25,285
"HID104699",6,NA,NA,NA,NA,0,0,1,0.4,1,0.40000001,"Tonle Sap",0,2,1,0,0,0,0,NA,0,0.0115,0.400000005960464,0.41150001,NA,1,0,0,1,0.97205347,1,630000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,583,72.875,119
"HID104779",5,0,1,1,1,1,0.12,1,0.45,1,0.56999999,"Mountain",0,2,2,0,0,0,0,NA,0,0.12,0.450000010430813,0.56999999,NA,1,0,0,0.70175439,0.70175439,1,6e+05,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,768,96,192
"HID104786",13,1,1,1,1,1,0.154,1,9.5,1,9.6540003,"Mountain",0,2,2,1,1,0,1,0.003000000026077,1,0.154,9.5,9.6540003,0.00031075202,1,0,0,0.310752,0.310752,1,3690000,900,1,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41433603,0.41433603,0,NA,NA,0,0,1,1,0,4400,550,550
"HID104872",16,NA,NA,NA,NA,1,0.15,1,4,1,4.1500001,"Mountain",0,1,1,0,0,0,0,NA,0,0.15,4,4.1500001,NA,0,NA,NA,NA,NA,0,NA,NA,1,4,4,10000,0,10000,0,0,0,0,0,0,1,1,0.96385539,0.96385539,0,45000000,4500,0,0,0,0,0,1805,225.625,265
"HID104920",17,1,0,0,1,1,0.05,1,0.5,1,0.55000001,"Tonle Sap",1,2,2,0,0,0,0,0.0099999997764826,1,0.05,0.5,0.55000001,0.018181818,1,0,0,0.90909088,0.90909088,1,1080000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,476,59.5,196
"HID104929",7,1,0,0,1,1,0.04,0,0,1,0.039999999,"Coastal",0,1,1,0,0,0,0,0.0007999999797903,1,0.04,NA,0.039999999,0.02,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,180
"HID105113",3,1,0,0,1,0,NA,0,NA,0,NA,"Plain",0,2,1,0,0,0,0,NA,0,0.0144,NA,0.0144,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,450,56.25,90
"HID105117",9,NA,NA,NA,NA,0,0,1,2,1,2,"Coastal",0,2,1,0,0,0,0,NA,0,0.0063,2,2.0063,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3960,495,720
"HID105181",1,1,1,1,1,1,0.0225,1,2,1,2.0225,"Tonle Sap",0,0,0,0,0,0,0,0.0040000001899898,1,0.0225,2,2.0225,0.0019777503,1,0.875,1,0.98887515,0.98887515,0,6800000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2160,270,720
"HID105281",21,0,1,1,1,1,0.036,1,1.89999998807907,1,1.936,"Plain",0,2,1,0,0,0,0,0.0043999999761581,1,0.036,1.8999999910593,1.936,0.0022727272,1,0.625,1,0.98140496,0.98140496,0,6320000,790,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,258,32.25,60
"HID105463",14,1,0,0,1,1,0.03,1,0.2,1,0.23,"Plain",0,1,1,1,0,0,0,0.0024000001139939,1,0.03,0.200000002980232,0.23,0.010434783,1,0,0,0.86956519,0.86956519,1,663000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,380,47.5,370
"HID105557",7,1,0,0,1,1,0.075,0,0,1,0.075000003,"Coastal",0,1,0,0,0,1,1,0.0024999999441206,1,0.075,NA,0.075000003,0.033333331,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1776,222,489
"HID105612",8,1,0,0,1,1,0.084,1,0.25,1,0.33399999,"Plain",0,2,1,0,0,0,0,0.0472000017762184,1,0.084,0.25,0.33399999,0.14131737,1,0,0,0.74850303,0.74850303,1,480000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,840,105,240
"HID105631",21,NA,NA,NA,NA,0,0,1,0.5,1,0.5,"Plain",1,3,1,0,0,0,0,NA,0,0.04,0.5,0.54000002,NA,1,0.16666667,1,1,0.92592591,0,1200000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2460,307.5,975
"HID105792",25,NA,NA,NA,NA,0,0,1,1,1,1,"Plain",0,2,2,0,0,0,0,NA,0,0.05,1,1.05,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,22,2.75,22
"HID105858",5,1,0,0,1,1,0.015,0,0,1,0.015,"Mountain",0,1,1,0,0,0,0,0.003000000026077,1,0.015,NA,0.015,0.2,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,384,48,192
"HID105861",9,1,0,0,1,1,0.039,1,0.15,1,0.189,"Coastal",0,1,1,0,0,0,0,NA,0,0.039,0.150000005960465,0.18900001,NA,1,0,0,0.79365087,0.79365081,1,340000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1400,175,175
"HID105878",20,0,1,1,1,1,0.3,1,4,1,4.3000002,"Plain",0,2,2,0,0,0,0,0.0060000000521541,1,0.3,4,4.3000002,0.0013953488,1,1,1,0.93023252,0.93023252,0,45430000,770,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,3480,435,780
"HID105943",4,0,1,1,1,1,0.03,1,2.4,1,2.4300001,"Tonle Sap",0,3,1,0,0,0,0,0.0015000000130385,1,0.03,2.40000005066395,2.4300001,0.00061728392,1,0.72727275,1,0.98765433,0.98765433,0,9900000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,180,22.5,60
"HID105944",15,1,1,1,1,1,0.1564,0,0,1,0.1564,"Tonle Sap",0,2,2,0,0,0,0,0.0010000000474975,1,0.1564,NA,0.1564,0.0063938624,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,960,120,580
"HID105976",1,1,1,1,1,1,0.16,1,2,1,2.1600001,"Tonle Sap",0,2,2,0,0,0,0,0.0049999998882413,1,0.16,2,2.1600001,0.0023148146,1,0,0,0.92592591,0.92592591,1,850000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,226,28.25,62
"HID106020",2,0,1,1,1,1,0.5,1,5.5,1,6,"Tonle Sap",1,1,1,0,0,0,0,NA,0,0.5,5.5,6,NA,1,0.69999999,1,0.91666669,0.91666669,0,9900000,990,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,1950,243.75,346
"HID106089",25,1,0,0,1,1,0.1085,1,1.89999995231628,1,2.0084999,"Plain",0,2,2,0,0,0,0,NA,0,0.1085,1.89999997615814,2.0084999,NA,0,NA,NA,NA,NA,0,NA,NA,1,1.3,1.3,1000,0,1000,0,0,0,0,0,0,1,1,0.64724922,0.64724922,0,5000000,5000,0,1,0,0,0,5892,736.5,786
"HID106192",14,1,0,0,1,1,0.18,1,2,1,2.1800001,"Plain",0,2,2,0,0,0,0,NA,0,0.18,2,2.1800001,NA,1,0.70999998,1,0.91743118,0.91743118,0,4920000,820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,540,67.5,180
"HID106199",8,0,1,1,1,1,0.007,0,0,1,0.0070000002,"Plain",0,2,2,0,0,0,0,NA,0,0.007,NA,0.0070000002,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,615,76.875,315
"HID106237",21,NA,NA,NA,NA,1,0.06,1,0.1,1,0.16,"Plain",1,2,2,0,0,0,0,NA,0,0.06,0.100000001490116,0.16,NA,1,0,0,0.625,0.625,1,144500,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1292,161.5,436
"HID106297",7,1,1,1,1,1,0.08,1,0.9,1,0.98000002,"Coastal",0,2,2,1,0,0,0,0.0099999997764826,1,0.08,0.900000013411045,0.98000002,0.010204081,1,0.5,1,0.91836733,0.91836733,0,3e+06,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2640,330,480
"HID106338",17,1,0,1,1,1,0.015,1,0.55,1,0.565,"Tonle Sap",1,1,1,1,0,0,0,0.0010000000474975,1,0.015,0.550000011920929,0.565,0.0017699116,1,0,0,0.97345138,0.97345138,1,720000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,1,0,1380,172.5,540
"HID106354",14,1,0,0,1,1,0.04,1,0.0299999993294477,1,0.07,"Plain",0,2,2,0,0,0,0,0.0020000000949949,1,0.04,0.0299999993294477,0.07,0.028571431,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,780,97.5,180
"HID106381",8,1,1,1,1,1,0.0095,1,0.5,1,0.50950003,"Plain",0,2,2,0,0,0,0,NA,0,0.0095,0.5,0.50950003,NA,1,0,0,0.98135424,0.98135424,1,1440000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,1680,210,600
"HID106469",4,0,0,1,1,1,0.34,0,0,1,0.34,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.34,NA,0.34,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,3600,450,720
"HID106472",21,1,0,0,1,1,0.12,1,0.729999996423721,1,0.84999996,"Plain",0,2,2,0,0,0,0,NA,0,0.12,0.730000019073486,0.85000002,NA,1,0.15714286,1,0.8588236,0.85882354,0,1680000,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,504,63,264
"HID106720",5,1,0,0,1,1,0.15,0,0,1,0.15000001,"Mountain",0,1,1,0,0,0,0,0.141499996185303,1,0.15,NA,0.15000001,0.94333327,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,5760,720,720
"HID106741",3,0,1,1,1,1,0.015,1,0.9,1,0.91500002,"Plain",0,1,1,1,0,0,0,0.0048000002279878,1,0.015,0.900000005960464,0.91500002,0.0052459016,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,4980,622.5,660
"HID106763",14,0,1,1,1,1,0.088,1,2.5,1,2.5880001,"Plain",0,2,0,0,0,0,0,0.0012000000569969,1,0.088,2.5,2.5880001,0.00046367853,1,0,0,0.96599686,0.96599686,1,1275000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,840,105,180
"HID106833",7,1,0,0,1,1,0.05,1,1,1,1.05,"Coastal",0,1,1,0,0,0,0,NA,0,0.05,1,1.05,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,180,22.5,90
"HID106837",1,NA,NA,NA,NA,0,0,1,3,1,3,"Tonle Sap",0,3,3,0,0,0,0,NA,0,0.03,3,3.03,NA,1,0.85714287,1,1,0.99009901,0,6300000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,180,22.5,30
"HID106842",22,1,0,0,1,1,0.1,1,5,1,5.0999999,"Tonle Sap",0,1,1,0,0,0,0,0.0001999999949476,1,0.1,5,5.0999999,3.9215687e-05,1,0.40000001,1,0.58823532,0.58823532,0,4e+06,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1770,221.25,285
"HID107036",1,1,0,0,1,1,0.0336,0,0,1,0.033599999,"Tonle Sap",0,1,1,0,0,0,0,0.0006000000284985,1,0.0336,NA,0.033599999,0.017857144,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,520,65,140
"HID107054",14,0,1,1,1,1,0.12,1,0.05,1,0.17,"Plain",0,1,1,0,0,0,0,0.0015000000130385,1,0.12,0.0500000007450581,0.17,0.0088235298,1,0,0,0.29411766,0.29411766,1,127500,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,180
"HID107178",8,1,0,0,1,1,0.0768,1,0.6,1,0.67680001,"Plain",0,2,1,1,0,0,0,0.003000000026077,1,0.0768,0.600000023841858,0.67680001,0.0044326242,1,0.75,1,0.88652486,0.88652486,0,5120000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,4380,547.5,920
"HID107233",14,0,1,1,1,1,0.036,1,0.799999988079071,1,0.83599997,"Plain",1,2,2,1,0,0,0,0.0024000001139939,1,0.036,0.799999989569187,0.83599997,0.0028708137,1,0.23809524,1,0.94497615,0.94497615,0,2100000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,3520,440,730
"HID107298",11,1,1,1,1,1,0.225,0,0,1,0.22499999,"Mountain",0,2,1,0,0,0,0,NA,0,0.225,2,2.2249999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,820,102.5,170
"HID107333",16,1,0,0,1,1,0.125,1,30,1,30.125,"Mountain",0,2,1,0,0,0,0,NA,0,0.125,30,30.125,NA,0,NA,NA,NA,NA,0,NA,NA,1,15,15,1500,0,1500,0,0,0,0,0,0,1,1,0.49792531,0.49792531,0,6000000,4000,0,0,0,0,0,6420,802.5,1080
"HID107340",3,NA,NA,NA,NA,1,0.018,1,0.0299999993294477,1,0.048,"Plain",0,0,0,1,0,0,0,NA,0,0.018,0.0299999993294477,0.048,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,8960,1120,1120
"HID107374",21,1,0,0,1,1,0.1215,1,0.449999988079071,1,0.5715,"Plain",0,2,1,1,0,0,0,NA,0,0.1215,0.449999988079071,0.5715,NA,1,0.81578946,1,0.78740156,0.78740156,0,2850000,750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1170,146.25,380
"HID107433",3,1,0,0,1,0,0,1,4,1,4,"Plain",0,3,1,0,0,0,0,NA,0,0.09,4,4.0900002,NA,1,0.89629632,1,1,0.9779951,0,10800000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,3264,408,816
"HID107450",5,NA,NA,NA,NA,1,0.125,0,0,1,0.125,"Mountain",1,2,1,0,1,1,1,NA,0,0.125,NA,0.125,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,216,27,36
"HID107458",23,1,0,0,1,1,0.06,1,0.135,1,0.19499999,"Coastal",0,3,0,0,0,0,0,0.0015999999595806,1,0.06,0.135000005364418,0.19500001,0.0082051279,1,0,0,0.69230777,0.69230771,1,585000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,5580,697.5,1740
"HID107544",25,1,0,0,1,1,0.07,1,2.79999995231628,1,2.8699999,"Plain",1,2,1,0,0,0,0,NA,0,0.07,2.79999995231628,2.8699999,NA,0,NA,NA,NA,NA,0,NA,NA,1,0,2.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97560978,0.97560978,0,NA,NA,0,1,0,0,1,720,90,120
"HID107578",19,NA,NA,NA,NA,0,0,1,5.5,1,5.5,"Mountain",0,2,0,1,0,0,0,NA,0,0.13,5.5,5.6300001,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2765,345.625,349
"HID107649",3,NA,NA,NA,NA,1,0.336,1,0.75,1,1.086,"Plain",0,2,2,0,0,0,0,NA,0,0.336,0.75,1.086,NA,1,0,0,0.69060779,0.69060779,1,984000,820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3960,495,720
"HID107683",20,1,1,1,1,1,0.036,1,0.8,1,0.83600003,"Plain",0,1,1,0,0,0,0,0.0183000005781651,1,0.036,0.800000011920929,0.83600003,0.021889953,1,0,0,0.95693779,0.95693779,1,1230000,820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1256,157,322
"HID107749",7,NA,NA,NA,NA,0,0,1,0.5,1,0.5,"Coastal",0,2,2,0,0,0,0,NA,0,0.012,0.5,0.51200002,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,240,30,240
