hhid,province,weight,zone
id_007009,8,88.0042487009343,Plain
id_007011,20,211.44041283979,Plain
id_007014,7,217.746770355298,Coastal
id_007017,21,116.976311228829,Plain
id_007021,11,82.69140092671449,Mountain
id_007023,9,43.1793727232586,Coastal
id_007028,8,33.7155434428484,Plain
id_007040,25,27.6532210980958,Plain
id_007046,18,25.8600625303784,Coastal
id_007057,4,84.3701740969658,Tonle Sap
id_007064,7,44.0310698479426,Coastal
id_007069,5,134.900940785676,Mountain
id_007072,25,90.2156491217447,Plain
id_007074,13,78.0163078982697,Mountain
id_007092,21,113.125156005319,Plain
id_007099,1,90.91127620575109,Tonle Sap
id_007105,9,19.768559315328,Coastal
id_007109,20,107.937702439828,Plain
id_007127,4,88.29343341031149,Tonle Sap
id_007148,4,176.218444375714,Tonle Sap
id_007151,1,147.915286096108,Tonle Sap
id_007181,17,183.413165776014,Tonle Sap
id_007199,22,121.237865646283,Tonle Sap
id_007202,18,32.6947291967439,Coastal
id_007226,6,118.425108306581,Tonle Sap
id_007230,15,271.692648039362,Tonle Sap
id_007236,14,194.29376742644,Plain
id_007240,7,159.727588708263,Coastal
id_007242,8,29.7546729843932,Plain
id_007252,15,162.925220179971,Tonle Sap
id_007253,20,196.015238490733,Plain
id_007259,20,170.341073498344,Plain
id_007273,21,166.003130867126,Plain
id_007309,22,268.86051038674,Tonle Sap
id_007316,17,165.155076953728,Tonle Sap
id_007328,8,18.9290366432629,Plain
id_007333,4,75.53139395347399,Tonle Sap
id_007348,18,46.9926024521233,Coastal
id_007366,6,85.2121688367595,Tonle Sap
id_007390,14,212.970590633289,Plain
id_007397,14,149.399451216112,Plain
id_007406,7,38.807044611746,Coastal
id_007409,6,98.9065676146205,Tonle Sap
id_007418,23,28.69697974935,Coastal
id_007424,25,111.060931683966,Plain
id_007428,20,271.558233113301,Plain
id_007449,6,101.845593143659,Tonle Sap
id_007456,14,147.025457634109,Plain
id_007458,6,98.9065676146205,Tonle Sap
id_007471,14,127.384147468789,Plain
id_007492,3,414.60600880874,Plain
id_007508,4,166.10345583259,Tonle Sap
id_007516,21,234.251365131359,Plain
id_007518,14,90.712350081165,Plain
id_007519,8,40.6573279847011,Plain
id_007533,1,196.745609468373,Tonle Sap
id_007537,3,66.3183809086289,Plain
id_007542,16,191.213299800094,Mountain
id_007553,19,40.5644609466401,Mountain
id_007566,5,65.5810765767319,Mountain
id_007596,9,28.1168008430522,Coastal
id_007617,17,65.3753654427934,Tonle Sap
id_007622,25,27.6532210980958,Plain
id_007634,21,174.54153301338,Plain
id_007636,11,93.1001087356712,Mountain
id_007645,25,158.694018928439,Plain
id_007649,20,110.683271334433,Plain
id_007657,4,110.85974517523,Tonle Sap
id_007662,6,55.0413530763758,Tonle Sap
id_007676,2,73.80338053927569,Tonle Sap
id_007678,7,54.3298624564444,Coastal
id_007692,7,82.69135387267011,Coastal
id_007699,8,147.673404400628,Plain
id_007703,1,127.180248293383,Tonle Sap
id_007733,20,284.024435157928,Plain
id_007734,24,43.3609751806244,Tonle Sap
id_007737,20,337.939134540997,Plain
id_007754,2,66.6670241047071,Tonle Sap
id_007761,7,154.673707971791,Coastal
id_007766,18,28.1614264089601,Coastal
id_007789,14,156.343975275109,Plain
id_007791,3,85.3029456963264,Plain
id_007808,21,55.4495990759897,Plain
id_007815,22,237.229862105946,Tonle Sap
id_007822,21,53.0022921985558,Plain
id_007829,3,90.2611167502281,Plain
id_007840,14,159.819772777202,Plain
id_007842,5,65.5810765767319,Mountain
id_007856,8,45.7394939827886,Plain
id_007878,25,107.495529137417,Plain
id_007887,2,61.4132236454265,Tonle Sap
id_007891,8,45.7394939827886,Plain
id_007892,20,337.939134540997,Plain
id_007903,3,81.79027842361241,Plain
id_007905,19,51.3264607896261,Mountain
id_007907,13,121.717295902071,Mountain
id_007919,14,90.712350081165,Plain
id_007946,16,82.71601730035501,Mountain
id_007952,6,116.677439109807,Tonle Sap
id_007970,25,17.9532208318197,Plain
id_007971,7,31.3759084094967,Coastal
id_007974,5,106.462786650538,Mountain
id_007978,25,107.495529137417,Plain
id_007988,25,169.691684131864,Plain
id_007992,1,167.366401394597,Tonle Sap
id_007997,1,288.559014673191,Tonle Sap
id_008008,24,40.3746821241075,Tonle Sap
id_008010,8,159.795721432366,Plain
id_008013,3,99.50544211409751,Plain
id_008019,2,46.1500047044601,Tonle Sap
id_008022,20,120.625116586263,Plain
id_008024,15,77.7938549820846,Tonle Sap
id_008025,25,37.188814580198,Plain
id_008041,25,108.286645719258,Plain
id_008049,20,117.79197624091,Plain
id_008064,25,84.52003313681359,Plain
id_008068,4,53.0326808609498,Tonle Sap
id_008069,14,127.384147468789,Plain
id_008078,2,91.27469936292761,Tonle Sap
id_008086,5,135.582957830946,Mountain
id_008093,14,158.514006595345,Plain
id_008102,7,125.954019829609,Coastal
id_008105,24,20.9350730645927,Tonle Sap
id_008123,6,193.934446303178,Tonle Sap
id_008125,25,118.584541616856,Plain
id_008136,4,111.804841042027,Tonle Sap
id_008141,17,183.162129433678,Tonle Sap
id_008143,3,86.16714652991899,Plain
id_008152,13,61.3847115175685,Mountain
id_008158,25,60.6343689524594,Plain
id_008161,16,138.501238270362,Mountain
id_008181,5,152.468946325217,Mountain
id_008188,2,128.523025851342,Tonle Sap
id_008197,21,174.54153301338,Plain
id_008214,11,130.862109361295,Mountain
id_008215,6,165.383238209016,Tonle Sap
id_008223,2,35.5557461891771,Tonle Sap
id_008238,21,234.332702410919,Plain
id_008242,14,36.2849400324658,Plain
id_008244,5,155.885121085898,Mountain
id_008245,21,217.685301124638,Plain
id_008273,20,89.5662948862516,Plain
id_008277,8,45.1431414072671,Plain
id_008280,3,94.8639681521429,Plain
id_008286,4,110.85974517523,Tonle Sap
id_008303,1,241.428739468096,Tonle Sap
id_008312,14,207.184504395042,Plain
id_008324,25,115.889667844139,Plain
id_008328,20,71.0229225065558,Plain
id_008377,25,63.6163870976625,Plain
id_008388,3,119.180858444492,Plain
id_008421,19,94.3744601615706,Mountain
id_008444,14,112.561784410406,Plain
id_008457,7,59.8770581789224,Coastal
id_008471,9,23.0289987857379,Coastal
id_008485,22,121.237865646283,Tonle Sap
id_008488,11,54.0065848157727,Mountain
id_008499,6,131.873383317667,Tonle Sap
id_008502,8,28.699290342142,Plain
id_008524,14,144.792471133327,Plain
id_008528,20,162.646471415223,Plain
id_008538,21,140.294646956859,Plain
id_008540,4,149.455360162162,Tonle Sap
id_008586,14,129.996418588717,Plain
id_008594,17,72.74838362023741,Tonle Sap
id_008611,8,43.5614228407511,Plain
id_008618,3,35.0041682144663,Plain
id_008632,6,116.295516232197,Tonle Sap
id_008650,21,145.429322601337,Plain
id_008677,22,121.237865646283,Tonle Sap
id_008692,25,60.4318236928216,Plain
id_008715,6,165.383238209016,Tonle Sap
id_008722,2,80.5488009728661,Tonle Sap
id_008740,9,37.6838161948439,Coastal
id_008746,4,167.029319032847,Tonle Sap
id_008749,25,171.812830183512,Plain
id_008750,10,276.891075663914,Mountain
id_008752,14,187.800435862655,Plain
id_008754,8,83.26273337190381,Plain
id_008768,5,205.556489881311,Mountain
id_008771,20,173.176082371778,Plain
id_008774,25,14.8755258320792,Plain
id_008792,3,103.649410986933,Plain
id_008795,7,58.2105669176188,Coastal
id_008798,7,55.0518539841047,Coastal
id_008806,21,187.108523390343,Plain
id_008808,3,29.7558117665837,Plain
id_008816,19,36.2766180420388,Mountain
id_008819,2,219.362360023797,Tonle Sap
id_008855,5,279.748910174617,Mountain
id_008858,7,32.4896187447175,Coastal
id_008871,3,140.009052995975,Plain
id_008888,4,148.441638736831,Tonle Sap
id_008892,13,50.6780278198952,Mountain
id_008894,5,53.39793747972,Mountain
id_008901,25,37.5041471981019,Plain
id_008904,2,207.774912955146,Tonle Sap
id_008906,3,157.944351064819,Plain
id_008916,6,47.8073466720521,Tonle Sap
id_008922,7,223.810604466458,Coastal
id_008935,10,150.225699404268,Mountain
id_008940,2,90.8413278904226,Tonle Sap
id_008941,6,185.758041115549,Tonle Sap
id_008954,1,135.13838354909,Tonle Sap
id_008979,8,43.7988786330268,Plain
id_009000,7,199.998447772647,Coastal
id_009026,17,185.213117251094,Tonle Sap
id_009035,4,110.85974517523,Tonle Sap
id_009044,8,42.5109026018524,Plain
id_009051,2,120.830464996527,Tonle Sap
id_009055,21,139.550111394983,Plain
id_009063,3,135.181154616804,Plain
id_009065,19,130.950207879691,Mountain
id_009072,5,56.7707299008396,Mountain
id_009114,2,264.467782061478,Tonle Sap
id_009122,21,181.288460538332,Plain
id_009139,5,178.325167639653,Mountain
id_009146,7,159.628412501623,Coastal
id_009163,20,178.911118556745,Plain
id_009166,14,100.016662009034,Plain
id_009181,8,53.6109650800362,Plain
id_009188,12,32.407019423022,Phnom Penh
id_009206,2,116.519143240782,Tonle Sap
id_009208,19,130.950207879691,Mountain
id_009215,11,30.1083498219574,Mountain
id_009216,4,111.804841042027,Tonle Sap
id_009222,20,211.44041283979,Plain
id_009252,8,71.39762140838479,Plain
id_009270,14,135.957792813939,Plain
id_009276,6,47.8073466720521,Tonle Sap
id_009286,21,59.5728242892863,Plain
id_009294,20,137.375257650689,Plain
id_009298,24,21.4989807565684,Tonle Sap
id_009316,25,170.791180656855,Plain
id_009323,11,53.6435831254502,Mountain
id_009327,21,57.0944747990433,Plain
id_009340,15,335.678582668738,Tonle Sap
id_009354,14,54.0975469574944,Plain
id_009355,6,185.758041115549,Tonle Sap
id_009370,9,54.1704857800881,Coastal
id_009373,2,74.1766429119039,Tonle Sap
id_009375,20,68.1880824338876,Plain
id_009392,1,351.855628431706,Tonle Sap
id_009403,7,76.4726951464731,Coastal
id_009412,4,106.236254603851,Tonle Sap
id_009420,2,57.7040780078727,Tonle Sap
id_009423,25,126.004825803034,Plain
id_009427,8,43.8390062110573,Plain
id_009437,13,124.373824185648,Mountain
id_009453,3,101.627541725871,Plain
id_009476,4,121.83860882785,Tonle Sap
id_009500,15,247.551017357502,Tonle Sap
id_009515,2,168.117874280534,Tonle Sap
id_009521,21,183.729294913545,Plain
id_009532,15,202.857828811457,Tonle Sap
id_009536,2,35.5557461891771,Tonle Sap
id_009561,13,78.0163078982697,Mountain
id_009566,20,123.225606112669,Plain
id_009575,1,31.7972667174328,Tonle Sap
id_009587,5,140.941281417871,Mountain
id_009631,6,236.319818444683,Tonle Sap
id_009643,8,19.9085811968304,Plain
id_009648,2,113.824517531949,Tonle Sap
id_009651,14,134.75385338144,Plain
id_009667,3,105.605928849222,Plain
id_009683,10,134.182534536315,Mountain
id_009690,25,84.25312058783631,Plain
id_009700,10,82.8774478018416,Mountain
id_009711,10,80.3660099896648,Mountain
id_009716,13,107.116212217304,Mountain
id_009730,2,84.25448800765849,Tonle Sap
id_009733,16,117.629753618662,Mountain
id_009802,19,469.112813668628,Mountain
id_009805,10,91.79305203507,Mountain
id_009812,2,106.554837116861,Tonle Sap
id_009815,17,65.3753654427934,Tonle Sap
id_009820,22,237.229862105946,Tonle Sap
id_009827,25,103.048766801105,Plain
id_009834,2,84.9127359649425,Tonle Sap
id_009839,8,22.8363137257761,Plain
id_009841,6,166.938566468036,Tonle Sap
id_009843,15,202.857828811457,Tonle Sap
id_009845,14,276.893176057944,Plain
id_009875,21,114.98192841474,Plain
id_009902,24,36.298279137834,Tonle Sap
id_009904,1,210.67099476243,Tonle Sap
id_009905,2,70.3617467321799,Tonle Sap
id_009913,4,250.615753711532,Tonle Sap
id_009930,6,206.267451801357,Tonle Sap
id_009940,5,152.468946325217,Mountain
id_009946,3,96.2785245335772,Plain
id_009967,16,109.02105502406,Mountain
id_009987,21,81.84470534681211,Plain
id_009999,8,86.76374146738191,Plain
id_010004,4,132.591975922777,Tonle Sap
id_010016,25,121.625170889083,Plain
id_010023,6,232.423835515801,Tonle Sap
id_010026,16,122.897607508629,Mountain
id_010041,20,184.088600972031,Plain
id_010054,7,26.7378680578536,Coastal
id_010076,8,29.7546729843932,Plain
id_010085,8,135.410393989977,Plain
id_010102,1,64.0928128751238,Tonle Sap
id_010121,6,116.295516232197,Tonle Sap
id_010122,21,186.529793581106,Plain
id_010123,18,53.61935588266,Coastal
id_010126,3,117.509419576064,Plain
id_010149,7,217.746770355298,Coastal
id_010161,15,106.268502489217,Tonle Sap
id_010173,6,175.894782295254,Tonle Sap
id_010182,14,134.75385338144,Plain
id_010235,15,247.551017357502,Tonle Sap
id_010236,11,54.0065848157727,Mountain
id_010242,10,55.1469886257203,Mountain
id_010248,21,140.132513069653,Plain
id_010262,1,213.420627081526,Tonle Sap
id_010275,20,169.788376958764,Plain
id_010296,13,42.8534778518874,Mountain
id_010311,21,102.117749635885,Plain
id_010318,7,120.010635953801,Coastal
id_010331,25,108.286645719258,Plain
id_010335,12,81.0175485575549,Phnom Penh
id_010338,5,161.156288066948,Mountain
id_010345,17,90.66858293968809,Tonle Sap
id_010353,11,82.22156342144881,Mountain
id_010354,25,154.293993325648,Plain
id_010370,15,258.480253381622,Tonle Sap
id_010373,16,102.97554188839,Mountain
id_010374,5,103.685496564003,Mountain
id_010386,14,50.8157146288005,Plain
id_010392,21,75.0352449751509,Plain
id_010410,14,185.904294499688,Plain
id_010411,24,26.6049886862533,Tonle Sap
id_010412,12,70.6548388583327,Phnom Penh
id_010417,7,113.04433098863,Coastal
id_010419,25,145.722104807556,Plain
id_010433,2,139.19028875822,Tonle Sap
id_010435,6,90.7454265534322,Tonle Sap
id_010446,11,21.3069867418528,Mountain
id_010481,12,186.448500428449,Phnom Penh
id_010483,6,118.425108306581,Tonle Sap
id_010508,16,102.97554188839,Mountain
id_010517,25,36.1262770207639,Plain
id_010521,20,222.184008910883,Plain
id_010540,9,52.4711364738333,Coastal
id_010560,25,120.925025990872,Plain
id_010585,25,81.0091501694811,Plain
id_010597,25,102.394712524953,Plain
id_010599,21,234.332702410919,Plain
id_010605,8,17.7485855105494,Plain
id_010613,9,19.768559315328,Coastal
id_010615,3,141.49859904673,Plain
id_010622,2,36.3259298505082,Tonle Sap
id_010640,14,143.686763068163,Plain
id_010642,18,32.6947291967439,Coastal
id_010653,8,129.29030299135,Plain
id_010654,6,43.5125968528132,Tonle Sap
id_010655,21,102.117749635885,Plain
id_010663,20,205.27337350103,Plain
id_010686,7,176.435308726834,Coastal
id_010692,17,83.592010612688,Tonle Sap
id_010722,17,162.03699166049,Tonle Sap
id_010731,1,262.798753779257,Tonle Sap
id_010742,13,62.5007971815241,Mountain
id_010749,3,103.400575835902,Plain
id_010762,7,29.4398269468418,Coastal
id_010766,3,106.781752386383,Plain
id_010794,20,252.239866686321,Plain
id_010796,17,148.295817146692,Tonle Sap
id_010803,7,16.2448093723588,Coastal
id_010818,9,75.3676323896878,Coastal
id_010819,4,110.196252873188,Tonle Sap
id_010820,24,47.3028820152265,Tonle Sap
id_010821,19,40.5644609466401,Mountain
id_010825,4,130.309357430759,Tonle Sap
id_010833,20,85.9314408892774,Plain
id_010836,17,54.0571497201391,Tonle Sap
id_010841,17,182.897953285456,Tonle Sap
id_010873,4,167.029319032847,Tonle Sap
id_010877,5,199.873322714024,Mountain
id_010894,23,40.5292599311966,Coastal
id_010905,12,27.2616377249998,Phnom Penh
id_010948,15,106.268502489217,Tonle Sap
id_010956,8,72.438994351196,Plain
id_010958,21,102.117749635885,Plain
id_010968,15,96.65297134137781,Tonle Sap
id_010979,7,159.727588708263,Coastal
id_010994,8,62.6145806795754,Plain
id_011001,3,96.5579675834316,Plain
id_011011,20,168.934438462335,Plain
id_011023,14,156.648745539559,Plain
id_011037,13,74.46669921803399,Mountain
id_011048,2,114.826461680988,Tonle Sap
id_011122,3,99.50544211409751,Plain
id_011133,5,116.569232063057,Mountain
id_011142,3,147.775672127686,Plain
id_011144,6,114.237934834313,Tonle Sap
id_011151,1,111.345630865428,Tonle Sap
id_011157,9,24.3414454449403,Coastal
id_011188,6,90.7454265534322,Tonle Sap
id_011244,21,75.657041425415,Plain
id_011247,17,57.8309507383376,Tonle Sap
id_011252,20,178.911118556745,Plain
id_011256,14,114.067445668434,Plain
id_011281,1,129.362804659755,Tonle Sap
id_011291,25,166.746945049316,Plain
id_011302,3,214.980893456383,Plain
id_011319,5,178.097214479144,Mountain
id_011321,14,156.648745539559,Plain
id_011330,14,64.9545222803404,Plain
id_011332,7,38.807044611746,Coastal
id_011345,25,84.25312058783631,Plain
id_011347,9,47.2094475107627,Coastal
id_011351,6,206.267451801357,Tonle Sap
id_011352,16,144.136656415948,Mountain
id_011359,6,61.0041663263165,Tonle Sap
id_011365,2,77.56451842951481,Tonle Sap
id_011371,17,98.8235017374093,Tonle Sap
id_011391,9,31.4592572698028,Coastal
id_011392,1,350.775770141021,Tonle Sap
id_011418,14,313.648183625757,Plain
id_011423,1,108.190409289698,Tonle Sap
id_011443,3,39.8611654932593,Plain
id_011449,2,63.3472028111414,Tonle Sap
id_011458,7,137.153728295665,Coastal
id_011459,23,35.2907841577768,Coastal
id_011471,7,186.325084506559,Coastal
id_011483,7,26.7378680578536,Coastal
id_011506,8,42.5109026018524,Plain
id_011510,17,90.9013649241285,Tonle Sap
id_011522,7,29.4398269468418,Coastal
id_011525,5,279.748910174617,Mountain
id_011527,6,136.1932540593,Tonle Sap
id_011532,13,151.186882386709,Mountain
id_011543,3,79.07191569874981,Plain
id_011545,14,114.067445668434,Plain
id_011551,13,61.3847115175685,Mountain
id_011556,20,123.211762094455,Plain
id_011558,17,127.579699870753,Tonle Sap
id_011568,14,127.384147468789,Plain
id_011577,20,120.625116586263,Plain
id_011587,5,153.948439634515,Mountain
id_011590,2,70.34921438956,Tonle Sap
id_011591,14,90.712350081165,Plain
id_011592,3,145.622315940786,Plain
id_011607,25,60.4318236928216,Plain
id_011614,16,191.213299800094,Mountain
id_011617,20,88.8602414491321,Plain
id_011627,8,98.92116088670249,Plain
id_011645,16,165.297515138521,Mountain
id_011648,8,45.1431414072671,Plain
id_011666,13,46.0385336381762,Mountain
id_011669,13,74.46669921803399,Mountain
id_011679,16,103.632832581295,Mountain
id_011690,6,140.883711092718,Tonle Sap
id_011728,5,89.8671169667784,Mountain
id_011731,5,114.385598680346,Mountain
id_011732,3,138.145527392093,Plain
id_011745,7,177.933718110307,Coastal
id_011750,8,61.8779385539335,Plain
id_011754,4,110.196252873188,Tonle Sap
id_011762,3,111.790295898457,Plain
id_011766,4,171.01571283045,Tonle Sap
id_011787,8,40.9081927106561,Plain
id_011790,17,108.423197438679,Tonle Sap
id_011806,23,27.7405923547908,Coastal
id_011832,3,29.7558117665837,Plain
id_011838,3,119.302740372733,Plain
id_011865,5,128.346803906483,Mountain
id_011897,8,48.4152136710451,Plain
id_011913,8,141.960182917256,Plain
id_011928,24,17.8134411982995,Tonle Sap
id_011931,5,151.990430863328,Mountain
id_011934,6,165.383238209016,Tonle Sap
id_011936,3,105.605928849222,Plain
id_011949,18,27.329384265059,Coastal
id_011956,8,37.7433518523242,Plain
id_011959,21,102.117749635885,Plain
id_011968,14,44.4305388152643,Plain
id_011969,2,20.7294708386052,Tonle Sap
id_011977,14,34.8534586932778,Plain
id_011978,8,98.92116088670249,Plain
id_011993,25,142.936724270317,Plain
id_012009,8,40.6573279847011,Plain
id_012059,14,190.562656656076,Plain
id_012074,2,57.7040780078727,Tonle Sap
id_012091,25,126.004825803034,Plain
id_012110,2,172.726728232329,Tonle Sap
id_012114,4,110.196252873188,Tonle Sap
id_012129,8,48.9310141920149,Plain
id_012145,3,122.329448373733,Plain
id_012150,14,73.00968656715,Plain
id_012154,12,43.4022581558331,Phnom Penh
id_012164,3,119.302740372733,Plain
id_012168,5,114.385598680346,Mountain
id_012185,15,114.160093891459,Tonle Sap
id_012186,14,187.800435862655,Plain
id_012209,7,153.837633874646,Coastal
id_012217,22,131.419952018919,Tonle Sap
id_012218,14,107.26114446285,Plain
id_012228,4,350.995007850634,Tonle Sap
id_012236,10,57.5068005155633,Mountain
id_012247,14,37.3844836698133,Plain
id_012257,19,61.0261801852105,Mountain
id_012259,17,119.531542269101,Tonle Sap
